Year,Products,CPI,Minimum Wage,CPI-Wage Gap
2013,"Recreation, education and reading",106.14999999999999,10.278,95.87199999999999
2013,Services 9,131.03333333333333,10.278,120.75533333333333
2013,Shelter 6,128.68333333333334,10.278,118.40533333333333
2013,Transportation,128.98333333333332,10.278,118.70533333333331
2014,"Alcoholic beverages, tobacco products and recreational cannabis",146.56666666666666,10.424545454545454,136.1421212121212
2014,Clothing and footwear,93.21666666666665,10.424545454545454,82.7921212121212
2014,Energy 7,165.275,10.424545454545454,154.85045454545454
2014,Food 5,135.5,10.424545454545454,125.07545454545455
2014,Gasoline,183.82500000000002,10.424545454545454,173.40045454545455
2014,Goods 8,116.53333333333335,10.424545454545454,106.1087878787879
2014,Health and personal care,118.96666666666665,10.424545454545454,108.5421212121212
2014,"Household operations, furnishings and equipment",116.575,10.424545454545454,106.15045454545455
2014,"Recreation, education and reading",107.44166666666666,10.424545454545454,97.01712121212121
2014,Services 9,133.74166666666667,10.424545454545454,123.31712121212122
2014,Shelter 6,132.15833333333333,10.424545454545454,121.73378787878788
2014,Transportation,130.375,10.424545454545454,119.95045454545455
2015,"Alcoholic beverages, tobacco products and recreational cannabis",152.01666666666668,10.90090909090909,141.11575757575758
2015,Clothing and footwear,94.56666666666666,10.90090909090909,83.66575757575757
2015,Energy 7,149.45833333333334,10.90090909090909,138.55742424242425
2015,Food 5,140.525,10.90090909090909,129.6240909090909
2015,Gasoline,153.4,10.90090909090909,142.4990909090909
2015,Goods 8,116.79166666666667,10.90090909090909,105.89075757575758
2015,Health and personal care,120.5,10.90090909090909,109.5990909090909
2015,"Household operations, furnishings and equipment",119.72500000000001,10.90090909090909,108.82409090909091
2015,"Recreation, education and reading",109.425,10.90090909090909,98.5240909090909
2015,Services 9,136.375,10.90090909090909,125.4740909090909
2015,Shelter 6,133.67499999999998,10.90090909090909,122.77409090909089
2015,Transportation,126.46666666666665,10.90090909090909,115.56575757575756
2016,"Alcoholic beverages, tobacco products and recreational cannabis",156.82500000000002,11.19,145.63500000000002
2016,Clothing and footwear,94.40833333333335,11.19,83.21833333333335
2016,Energy 7,145.03333333333333,11.19,133.84333333333333
2016,Food 5,142.58333333333334,11.19,131.39333333333335
2016,Gasoline,144.21666666666667,11.19,133.02666666666667
2016,Goods 8,117.89166666666667,11.19,106.70166666666667
2016,Health and personal care,122.20833333333333,11.19,111.01833333333333
2016,"Household operations, furnishings and equipment",121.65833333333335,11.19,110.46833333333335
2016,"Recreation, education and reading",111.34166666666665,11.19,100.15166666666666
2016,Services 9,138.9,11.19,127.71000000000001
2016,Shelter 6,135.79166666666666,11.19,124.60166666666666
2016,Transportation,127.89999999999999,11.19,116.71
2017,"Alcoholic beverages, tobacco products and recreational cannabis",161.075,11.340000000000002,149.73499999999999
2017,Clothing and footwear,93.69166666666666,11.340000000000002,82.35166666666666
2017,Energy 7,152.70833333333334,11.340000000000002,141.36833333333334
2017,Food 5,142.66666666666666,11.340000000000002,131.32666666666665
2017,Gasoline,161.24166666666665,11.340000000000002,149.90166666666664
2017,Goods 8,118.91666666666667,11.340000000000002,107.57666666666667
2017,Health and personal care,124.25,11.340000000000002,112.91
2017,"Household operations, furnishings and equipment",121.93333333333334,11.340000000000002,110.59333333333333
2017,"Recreation, education and reading",114.02499999999999,11.340000000000002,102.68499999999999
2017,Services 9,142.0,11.340000000000002,130.66
2017,Shelter 6,138.08333333333334,11.340000000000002,126.74333333333334
2017,Transportation,132.875,11.340000000000002,121.535
2018,"Alcoholic beverages, tobacco products and recreational cannabis",167.94166666666666,12.165,155.77666666666667
2018,Clothing and footwear,94.51666666666667,12.165,82.35166666666666
2018,Energy 7,162.93333333333334,12.165,150.76833333333335
2018,Food 5,145.30833333333334,12.165,133.14333333333335
2018,Gasoline,181.45000000000002,12.165,169.28500000000003
2018,Goods 8,121.05833333333334,12.165,108.89333333333335
2018,Health and personal care,125.94166666666666,12.165,113.77666666666667
2018,"Household operations, furnishings and equipment",123.18333333333334,12.165,111.01833333333335
2018,"Recreation, education and reading",115.31666666666666,12.165,103.15166666666667
2018,Services 9,145.75833333333335,12.165,133.59333333333336
2018,Shelter 6,140.93333333333334,12.165,128.76833333333335
2018,Transportation,139.05833333333334,12.165,126.89333333333335
2019,"Alcoholic beverages, tobacco products and recreational cannabis",171.07500000000002,12.373000000000001,158.70200000000003
2019,Clothing and footwear,96.05,12.373000000000001,83.67699999999999
2019,Energy 7,159.34166666666667,12.373000000000001,146.96866666666668
2019,Food 5,150.21666666666667,12.373000000000001,137.84366666666668
2019,Gasoline,170.45000000000002,12.373000000000001,158.07700000000003
2019,Goods 8,122.64999999999999,12.373000000000001,110.27699999999999
2019,Health and personal care,127.36666666666667,12.373000000000001,114.99366666666667
2019,"Household operations, furnishings and equipment",123.59166666666665,12.373000000000001,111.21866666666665
2019,"Recreation, education and reading",116.8,12.373000000000001,104.42699999999999
2019,Services 9,149.2,12.373000000000001,136.827
2019,Shelter 6,144.50833333333333,12.373000000000001,132.13533333333334
2019,Transportation,141.54166666666666,12.373000000000001,129.16866666666667
2020,"Alcoholic beverages, tobacco products and recreational cannabis",171.88333333333333,12.9925,158.89083333333332
2020,Clothing and footwear,94.425,12.9925,81.4325
2020,Energy 7,147.21666666666667,12.9925,134.22416666666666
2020,Food 5,153.70833333333334,12.9925,140.71583333333334
2020,Gasoline,146.70000000000002,12.9925,133.7075
2020,Goods 8,122.45,12.9925,109.45750000000001
2020,Health and personal care,129.20000000000002,12.9925,116.20750000000001
2020,"Household operations, furnishings and equipment",123.79166666666667,12.9925,110.79916666666668
2020,"Recreation, education and reading",115.66666666666667,12.9925,102.67416666666668
2020,Services 9,151.34166666666667,12.9925,138.34916666666666
2020,Shelter 6,146.98333333333332,12.9925,133.9908333333333
2020,Transportation,141.24166666666667,12.9925,128.24916666666667
2021,"Alcoholic beverages, tobacco products and recreational cannabis",174.99166666666667,13.385384615384615,161.60628205128205
2021,Clothing and footwear,94.05833333333334,13.385384615384615,80.67294871794873
2021,Energy 7,174.96666666666667,13.385384615384615,161.58128205128205
2021,Food 5,157.54166666666666,13.385384615384615,144.15628205128203
2021,Gasoline,192.41666666666666,13.385384615384615,179.03128205128203
2021,Goods 8,128.29166666666666,13.385384615384615,114.90628205128205
2021,Health and personal care,132.54999999999998,13.385384615384615,119.16461538461537
2021,"Household operations, furnishings and equipment",125.20833333333333,13.385384615384615,111.82294871794872
2021,"Recreation, education and reading",117.89999999999999,13.385384615384615,104.51461538461538
2021,Services 9,154.825,13.385384615384615,141.43961538461537
2021,Shelter 6,152.69166666666666,13.385384615384615,139.30628205128204
2021,Transportation,151.35833333333332,13.385384615384615,137.9729487179487
2022,"Alcoholic beverages, tobacco products and recreational cannabis",181.29166666666666,14.046428571428573,167.24523809523808
2022,Clothing and footwear,95.39166666666667,14.046428571428573,81.34523809523809
2022,Energy 7,214.42499999999998,14.046428571428573,200.3785714285714
2022,Food 5,171.51666666666665,14.046428571428573,157.47023809523807
2022,Gasoline,247.21666666666667,14.046428571428573,233.1702380952381
2022,Goods 8,139.42499999999998,14.046428571428573,125.3785714285714
2022,Health and personal care,138.025,14.046428571428573,123.97857142857143
2022,"Household operations, furnishings and equipment",130.91666666666666,14.046428571428573,116.87023809523808
2022,"Recreation, education and reading",123.48333333333333,14.046428571428573,109.43690476190476
2022,Services 9,162.58333333333334,14.046428571428573,148.53690476190476
2022,Shelter 6,163.275,14.046428571428573,149.22857142857143
2022,Transportation,167.51666666666668,14.046428571428573,153.4702380952381
2023,"Alcoholic beverages, tobacco products and recreational cannabis",190.45000000000002,15.204666666666666,175.24533333333335
2023,Clothing and footwear,96.425,15.204666666666666,81.22033333333333
2023,Energy 7,205.48333333333335,15.204666666666666,190.27866666666668
2023,Food 5,184.33333333333334,15.204666666666666,169.12866666666667
2023,Gasoline,228.36666666666667,15.204666666666666,213.162
2023,Goods 8,143.75,15.204666666666666,128.54533333333333
2023,Health and personal care,145.81666666666666,15.204666666666666,130.612
